Type,Image ID,Correct QA,Total QA,Accuracy
Line,19112,3,12,25.0
Line,19558,3,12,25.0
Line,18168,3,12,25.0
Line,20008,3,12,25.0
Line,18663,3,12,25.0
Line,19186,3,12,25.0
Line,19972,3,12,25.0
Line,18495,3,12,25.0
Line,19040,3,12,25.0
Line,20577,3,12,25.0
Line,18614,3,12,25.0
Line,20073,3,12,25.0
Line,17955,3,12,25.0
Line,19822,3,12,25.0
Line,18116,3,12,25.0
Line,20985,3,12,25.0
Line,18967,3,12,25.0
Line,19059,3,12,25.0
Line,18141,3,12,25.0
Line,21172,3,12,25.0
Line,18426,3,12,25.0
Line,20665,3,12,25.0
Line,19242,3,12,25.0
Line,18860,3,12,25.0
Line,20276,3,12,25.0
Line,20119,3,12,25.0
Line,20952,3,12,25.0
Line,18607,3,12,25.0
Line,18278,3,12,25.0
Line,19722,3,12,25.0
Line,19194,3,12,25.0
Line,18605,3,12,25.0
Line,21088,3,12,25.0
Line,19330,3,12,25.0
Line,20216,3,12,25.0
Line,20395,3,12,25.0
Line,17980,3,12,25.0
Line,20423,3,12,25.0
Line,18149,3,12,25.0
Line,20909,3,12,25.0
Line,19445,3,12,25.0
Line,20579,3,12,25.0
Line,20995,3,12,25.0
Line,19078,3,12,25.0
Line,18074,3,12,25.0
Line,20492,3,12,25.0
Line,19460,3,12,25.0
Line,20749,3,12,25.0
Line,20116,3,12,25.0
Line,20697,3,12,25.0
Line,17985,3,12,25.0
Line,19688,3,12,25.0
Line,18497,3,12,25.0
Line,18654,3,12,25.0
Line,18556,3,12,25.0
Line,20841,3,12,25.0
Line,21121,3,12,25.0
Line,20519,3,12,25.0
Line,19436,3,12,25.0
Line,20189,3,12,25.0
Line,21962,6,24,25.0
Line,20998,3,12,25.0
Line,19520,3,12,25.0
Line,20208,3,12,25.0
Line,18165,3,12,25.0
Line,19495,3,12,25.0
Line,19100,3,12,25.0
Line,18383,3,12,25.0
Line,18689,3,12,25.0
Line,20834,3,12,25.0
Line,19268,3,12,25.0
Line,19323,3,12,25.0
Line,19341,3,12,25.0
Line,19321,3,12,25.0
Line,20561,3,12,25.0
Line,21076,3,12,25.0
Line,18714,3,12,25.0
Line,19883,3,12,25.0
Line,21260,3,12,25.0
Line,18000,3,12,25.0
Line,20875,3,12,25.0
Line,18195,3,12,25.0
Line,20817,3,12,25.0
Line,18196,3,12,25.0
Line,18613,3,12,25.0
Line,19764,3,12,25.0
Line,18816,3,12,25.0
Line,18491,3,12,25.0
Line,18651,3,12,25.0
Line,20416,3,12,25.0
Line,21136,3,12,25.0
Line,19607,3,12,25.0
Line,19543,3,12,25.0
Line,20053,3,12,25.0
Line,19483,3,12,25.0
Line,18800,3,12,25.0
Line,21210,3,12,25.0
Line,19572,3,12,25.0
Line,19818,3,12,25.0
Line,19047,3,12,25.0
Line,18452,3,12,25.0
Line,18875,3,12,25.0
Line,20882,3,12,25.0
Line,20388,3,12,25.0
Line,20340,3,12,25.0
Line,21167,3,12,25.0
Line,18594,3,12,25.0
Line,20006,3,12,25.0
Line,18267,3,12,25.0
Line,20696,3,12,25.0
Line,18561,3,12,25.0
Line,19128,3,12,25.0
Line,19253,3,12,25.0
Line,20244,3,12,25.0
Line,19593,3,12,25.0
Line,20256,3,12,25.0
Line,17263,3,12,25.0
Line,19395,3,12,25.0
Line,18245,3,12,25.0
Line,19454,3,12,25.0
Line,18752,3,12,25.0
Line,19463,3,12,25.0
Line,20471,3,12,25.0
Line,18861,3,12,25.0
Line,21016,3,12,25.0
Line,18421,3,12,25.0
Line,18173,3,12,25.0
Line,18831,3,12,25.0
Line,19365,3,12,25.0
Line,18427,3,12,25.0
Line,19392,3,12,25.0
Line,18610,3,12,25.0
Line,19743,3,12,25.0
Line,20565,3,12,25.0
Line,18731,3,12,25.0
Line,20232,3,12,25.0
Line,20629,3,12,25.0
Line,21043,3,12,25.0
Line,21042,3,12,25.0
Line,21282,3,12,25.0
Line,19215,3,12,25.0
Line,20605,3,12,25.0
Line,20176,3,12,25.0
Line,20400,3,12,25.0
Line,20599,3,12,25.0
Line,18183,3,12,25.0
Line,19926,3,12,25.0
Line,20309,3,12,25.0
Line,20331,3,12,25.0
Line,21654,6,24,25.0
Line,17978,3,12,25.0
Line,20248,3,12,25.0
Line,19806,3,12,25.0
Line,18428,3,12,25.0
Line,20188,3,12,25.0
Line,20779,3,12,25.0
Line,20110,3,12,25.0
Line,20944,3,12,25.0
Line,19633,3,12,25.0
Line,20815,3,12,25.0
Line,19036,3,12,25.0
Line,19546,3,12,25.0
Line,18716,3,12,25.0
Line,20755,3,12,25.0
Line,20535,3,12,25.0
Line,19449,3,12,25.0
Line,20598,3,12,25.0
Line,19019,3,12,25.0
Line,19564,3,12,25.0
Line,18194,3,12,25.0
Line,18672,3,12,25.0
Line,20737,3,12,25.0
Line,18409,3,12,25.0
Line,20360,3,12,25.0
Line,19440,3,12,25.0
Line,20418,3,12,25.0
Line,18469,3,12,25.0
Line,19125,3,12,25.0
Line,21000,3,12,25.0
Line,19585,3,12,25.0
Line,19981,3,12,25.0
Line,19680,3,12,25.0
Line,19287,3,12,25.0
Line,18416,3,12,25.0
Line,19601,3,12,25.0
Line,19289,3,12,25.0
Line,20654,3,12,25.0
Line,19855,3,12,25.0
Line,18066,3,12,25.0
Line,20490,3,12,25.0
Line,19441,3,12,25.0
Line,19902,3,12,25.0
Line,20109,3,12,25.0
Line,18234,3,12,25.0
Line,18004,3,12,25.0
Line,18170,3,12,25.0
Line,20426,3,12,25.0
Line,18443,3,12,25.0
Line,18503,3,12,25.0
Line,21163,3,12,25.0
Line,19387,3,12,25.0
Line,19144,3,12,25.0
Line,19904,3,12,25.0
Line,19299,3,12,25.0
Line,18579,3,12,25.0
Line,18722,3,12,25.0
Line,21200,3,12,25.0
Line,20475,3,12,25.0
Line,20459,3,12,25.0
Line,18963,3,12,25.0
Line,18177,3,12,25.0
Line,18924,3,12,25.0
Line,18055,3,12,25.0
Line,18748,3,12,25.0
Line,19070,3,12,25.0
Line,20373,3,12,25.0
Line,20098,3,12,25.0
Line,18546,3,12,25.0
Line,20555,3,12,25.0
Line,20253,3,12,25.0
Line,19941,3,12,25.0
Line,21058,3,12,25.0
Line,20597,3,12,25.0
Line,19662,3,12,25.0
Line,20382,3,12,25.0
Line,20241,3,12,25.0
Line,18392,3,12,25.0
Line,18035,3,12,25.0
Line,18113,3,12,25.0
Line,19087,3,12,25.0
Line,18679,3,12,25.0
Line,17591,3,12,25.0
Line,19921,3,12,25.0
Line,18959,3,12,25.0
Line,20049,3,12,25.0
Line,19291,3,12,25.0
Line,18198,3,12,25.0
Line,20192,3,12,25.0
Line,20804,3,12,25.0
Line,18310,3,12,25.0
Line,20931,3,12,25.0
Line,21048,3,12,25.0
Line,20307,3,12,25.0
Line,18254,3,12,25.0
Line,19431,3,12,25.0
Line,17566,3,12,25.0
Line,18719,3,12,25.0
Line,18820,3,12,25.0
Line,21195,3,12,25.0
Line,20048,3,12,25.0
Line,20504,3,12,25.0
Line,19141,3,12,25.0
Line,20377,3,12,25.0
Line,21026,3,12,25.0
Line,19702,3,12,25.0
Line,19076,3,12,25.0
Line,19035,3,12,25.0
Line,18597,3,12,25.0
Line,20104,3,12,25.0
Line,19677,3,12,25.0
Line,19961,3,12,25.0
Line,18404,3,12,25.0
Line,20542,3,12,25.0
Line,18645,3,12,25.0
Line,20279,3,12,25.0
Line,18206,3,12,25.0
Line,18272,3,12,25.0
Line,19143,3,12,25.0
Line,19367,3,12,25.0
Line,18391,3,12,25.0
Line,19846,3,12,25.0
Line,20927,3,12,25.0
Line,19311,3,12,25.0
Line,18370,3,12,25.0
Line,19968,3,12,25.0
Line,18397,3,12,25.0
Line,20100,3,12,25.0
Line,19413,3,12,25.0
Line,21102,3,12,25.0
Line,17992,3,12,25.0
Line,18806,3,12,25.0
Line,18747,3,12,25.0
Line,20223,3,12,25.0
Line,20483,3,12,25.0
Line,18433,3,12,25.0
Line,20127,3,12,25.0
Line,17986,3,12,25.0
Line,21071,3,12,25.0
Line,19919,3,12,25.0
Line,20972,3,12,25.0
Line,18763,3,12,25.0
Line,19407,3,12,25.0
Line,21146,3,12,25.0
Line,21009,3,12,25.0
Line,19812,3,12,25.0
Line,20767,3,12,25.0
Line,20701,3,12,25.0
Line,17994,3,12,25.0
Line,18564,3,12,25.0
Line,20130,3,12,25.0
Line,18583,3,12,25.0
Line,18286,3,12,25.0
Line,20038,3,12,25.0
Line,20656,3,12,25.0
Line,18117,3,12,25.0
Line,20461,3,12,25.0
Line,20544,3,12,25.0
Line,18271,3,12,25.0
Line,19684,3,12,25.0
Line,19362,3,12,25.0
Line,20234,3,12,25.0
Line,19898,7,29,24.1379
Line,21277,7,29,24.1379
Line,20859,7,29,24.1379
Line,20160,7,29,24.1379
Line,20264,7,29,24.1379
Line,21296,5,21,23.8095
Line,17516,5,22,22.7273
Line,17253,6,27,22.2222
Line,17357,6,27,22.2222
Line,17833,6,27,22.2222
Line,17416,6,27,22.2222
Line,17934,6,27,22.2222
Line,17879,6,27,22.2222
Line,17751,6,27,22.2222
Line,17470,6,27,22.2222
Line,17291,6,27,22.2222
Line,17106,5,23,21.7391
Line,21283,5,24,20.8333
Line,21403,5,24,20.8333
Line,18977,2,10,20.0
Line,18335,2,10,20.0
Line,21111,2,10,20.0
Line,20827,2,10,20.0
Line,17218,5,27,18.5185
Line,17401,5,27,18.5185
Line,17311,5,27,18.5185
Line,17360,5,27,18.5185
Line,20947,2,11,18.1818
Line,20258,2,11,18.1818
Line,20971,2,11,18.1818
Line,18280,2,11,18.1818
Line,20559,2,11,18.1818
Line,19753,2,11,18.1818
Line,18953,2,11,18.1818
Line,19861,2,11,18.1818
Line,20631,2,11,18.1818
Line,17032,2,11,18.1818
Line,18909,2,11,18.1818
Line,20683,2,11,18.1818
Line,18454,2,11,18.1818
Line,18316,2,11,18.1818
Line,20487,2,11,18.1818
Line,17968,2,11,18.1818
Line,20936,2,11,18.1818
Line,18899,2,11,18.1818
Line,19741,2,11,18.1818
Line,19780,2,11,18.1818
Line,18759,2,11,18.1818
Line,20450,2,11,18.1818
Line,19999,2,11,18.1818
Line,18543,2,11,18.1818
Line,20957,2,11,18.1818
Line,20868,2,11,18.1818
Line,20986,2,11,18.1818
Line,20503,2,11,18.1818
Line,19728,2,11,18.1818
Line,20884,2,11,18.1818
Line,20374,2,11,18.1818
Line,19080,2,11,18.1818
Line,20801,2,11,18.1818
Line,19270,2,12,16.6667
Line,19225,2,12,16.6667
Line,20969,2,12,16.6667
Line,18394,2,12,16.6667
Line,18268,2,12,16.6667
Line,21025,2,12,16.6667
Line,18668,2,12,16.6667
Line,19285,2,12,16.6667
Line,20261,2,12,16.6667
Line,19905,2,12,16.6667
Line,19397,2,12,16.6667
Line,20376,2,12,16.6667
Line,19027,2,12,16.6667
Line,19849,2,12,16.6667
Line,18629,2,12,16.6667
Line,18680,2,12,16.6667
Line,18304,2,12,16.6667
Line,18606,2,12,16.6667
Line,19863,2,12,16.6667
Line,21024,2,12,16.6667
Line,21355,4,24,16.6667
Line,20857,2,12,16.6667
Line,20233,2,12,16.6667
Line,19824,2,12,16.6667
Line,18303,2,12,16.6667
Line,19314,2,12,16.6667
Line,18077,2,12,16.6667
Line,21216,2,12,16.6667
Line,19476,2,12,16.6667
Line,17246,2,12,16.6667
Line,19513,2,12,16.6667
Line,18995,2,12,16.6667
Line,19148,2,12,16.6667
Line,20410,2,12,16.6667
Line,20710,2,12,16.6667
Line,17773,2,12,16.6667
Line,18880,2,12,16.6667
Line,18661,2,12,16.6667
Line,19945,2,12,16.6667
Line,19158,2,12,16.6667
Line,20770,2,12,16.6667
Line,21153,2,12,16.6667
Line,19094,2,12,16.6667
Line,20526,2,12,16.6667
Line,18128,2,12,16.6667
Line,18107,2,12,16.6667
Line,20200,2,12,16.6667
Line,18968,2,12,16.6667
Line,18500,2,12,16.6667
Line,19085,2,12,16.6667
Line,21186,2,12,16.6667
Line,17432,4,27,14.8148
Line,16892,3,27,11.1111
Dot,4552,18,20,90.0
Dot,5241,18,20,90.0
Dot,5556,17,20,85.0
Dot,4733,17,20,85.0
Dot,5396,17,20,85.0
Dot,4624,17,20,85.0
Dot,4831,17,20,85.0
Dot,4524,17,20,85.0
Dot,5031,17,20,85.0
Dot,4835,17,21,80.9524
Dot,4741,16,20,80.0
Dot,4937,16,20,80.0
Dot,5307,16,20,80.0
Dot,4718,16,20,80.0
Dot,5080,16,20,80.0
Dot,4860,16,20,80.0
Dot,4974,16,20,80.0
Dot,4704,16,20,80.0
Dot,4570,19,24,79.1667
Dot,4814,19,24,79.1667
Dot,4468,19,24,79.1667
Dot,4888,19,24,79.1667
Dot,4631,19,24,79.1667
Dot,4528,19,24,79.1667
Dot,4623,19,24,79.1667
Dot,5571,19,24,79.1667
Dot,769,18,23,78.2609
Dot,5009,16,21,76.1905
Dot,5553,16,21,76.1905
Dot,4526,18,24,75.0
Dot,5304,18,24,75.0
Dot,5435,18,24,75.0
Dot,4886,18,24,75.0
Dot,5395,15,20,75.0
Dot,5503,15,20,75.0
Dot,5012,18,24,75.0
Dot,5400,18,24,75.0
Dot,5520,15,20,75.0
Dot,5473,18,24,75.0
Dot,5189,18,24,75.0
Dot,5505,18,24,75.0
Dot,4569,18,24,75.0
Dot,4656,15,20,75.0
Dot,5457,15,20,75.0
Dot,4775,18,24,75.0
Dot,4494,18,24,75.0
Dot,5456,18,24,75.0
Dot,5432,18,24,75.0
Dot,5013,18,24,75.0
Dot,206,20,27,74.0741
Dot,785,20,27,74.0741
Dot,536,17,23,73.913
Dot,5512,18,25,72.0
Dot,4905,15,21,71.4286
Dot,5274,17,24,70.8333
Dot,4962,17,24,70.8333
Dot,4848,17,24,70.8333
Dot,5058,17,24,70.8333
Dot,5342,17,24,70.8333
Dot,5476,17,24,70.8333
Dot,4727,17,24,70.8333
Dot,5428,17,24,70.8333
Dot,5527,17,24,70.8333
Dot,5530,17,24,70.8333
Dot,4637,17,24,70.8333
Dot,4626,17,24,70.8333
Dot,5463,17,24,70.8333
Dot,5420,17,24,70.8333
Dot,4562,17,24,70.8333
Dot,5242,17,24,70.8333
Dot,4959,17,24,70.8333
Dot,5540,17,24,70.8333
Dot,5077,17,24,70.8333
Dot,4753,17,24,70.8333
Dot,5329,17,24,70.8333
Dot,4461,17,24,70.8333
Dot,4496,17,24,70.8333
Dot,4837,17,24,70.8333
Dot,4530,17,24,70.8333
Dot,811,19,27,70.3704
Dot,246,19,27,70.3704
Dot,765,19,27,70.3704
Dot,5324,14,20,70.0
Dot,5534,14,20,70.0
Dot,5156,14,20,70.0
Dot,4648,14,20,70.0
Dot,5500,14,20,70.0
Dot,5494,14,20,70.0
Dot,5005,14,20,70.0
Dot,321,16,23,69.5652
Dot,815,16,23,69.5652
Dot,138,16,23,69.5652
Dot,162,16,23,69.5652
Dot,27,16,23,69.5652
Dot,5413,17,25,68.0
Dot,4965,17,25,68.0
Dot,5037,17,25,68.0
Dot,4545,17,25,68.0
Dot,5453,17,25,68.0
Dot,4957,17,25,68.0
Dot,1197,19,28,67.8571
Dot,2352,19,28,67.8571
Dot,704,18,27,66.6667
Dot,109,18,27,66.6667
Dot,5289,16,24,66.6667
Dot,4565,16,24,66.6667
Dot,494,18,27,66.6667
Dot,4549,16,24,66.6667
Dot,4703,16,24,66.6667
Dot,4929,16,24,66.6667
Dot,5452,16,24,66.6667
Dot,4807,16,24,66.6667
Dot,5470,16,24,66.6667
Dot,4887,16,24,66.6667
Dot,1102,16,24,66.6667
Dot,4544,16,24,66.6667
Dot,5542,16,24,66.6667
Dot,4474,16,24,66.6667
Dot,826,18,27,66.6667
Dot,5523,16,24,66.6667
Dot,5076,16,24,66.6667
Dot,4794,16,24,66.6667
Dot,703,18,27,66.6667
Dot,5526,16,24,66.6667
Dot,4579,16,24,66.6667
Dot,5458,16,24,66.6667
Dot,5050,16,24,66.6667
Dot,4500,16,24,66.6667
Dot,5510,16,24,66.6667
Dot,4813,16,24,66.6667
Dot,5268,16,24,66.6667
Dot,733,18,27,66.6667
Dot,5364,16,24,66.6667
Dot,5045,16,24,66.6667
Dot,5299,16,24,66.6667
Dot,1357,16,24,66.6667
Dot,4935,16,24,66.6667
Dot,5194,16,24,66.6667
Dot,5557,16,24,66.6667
Dot,4443,16,24,66.6667
Dot,4972,16,24,66.6667
Dot,5563,16,24,66.6667
Dot,4650,16,24,66.6667
Dot,4639,16,24,66.6667
Dot,5024,16,24,66.6667
Dot,5060,16,24,66.6667
Dot,4868,16,24,66.6667
Dot,4510,16,24,66.6667
Dot,5314,16,24,66.6667
Dot,4942,16,24,66.6667
Dot,1164,16,24,66.6667
Dot,5131,16,24,66.6667
Dot,3602,19,29,65.5172
Dot,436,15,23,65.2174
Dot,254,15,23,65.2174
Dot,174,15,23,65.2174
Dot,911,15,23,65.2174
Dot,336,15,23,65.2174
Dot,888,15,23,65.2174
Dot,328,15,23,65.2174
Dot,5184,13,20,65.0
Dot,5372,13,20,65.0
Dot,1807,18,28,64.2857
Dot,2206,18,28,64.2857
Dot,1960,18,28,64.2857
Dot,3991,18,28,64.2857
Dot,1966,18,28,64.2857
Dot,1900,18,28,64.2857
Dot,2611,18,28,64.2857
Dot,2400,18,28,64.2857
Dot,2148,18,28,64.2857
Dot,5088,16,25,64.0
Dot,4435,16,25,64.0
Dot,4839,16,25,64.0
Dot,5203,16,25,64.0
Dot,4516,16,25,64.0
Dot,5539,16,25,64.0
Dot,5302,16,25,64.0
Dot,65,17,27,62.963
Dot,485,17,27,62.963
Dot,268,17,27,62.963
Dot,196,17,27,62.963
Dot,42,17,27,62.963
Dot,1005,17,27,62.963
Dot,1691,17,27,62.963
Dot,1086,17,27,62.963
Dot,1031,17,27,62.963
Dot,1000,17,27,62.963
Dot,507,17,27,62.963
Dot,683,17,27,62.963
Dot,568,17,27,62.963
Dot,215,17,27,62.963
Dot,840,17,27,62.963
Dot,934,17,27,62.963
Dot,967,17,27,62.963
Dot,169,17,27,62.963
Dot,980,17,27,62.963
Dot,621,17,27,62.963
Dot,115,17,27,62.963
Dot,819,17,27,62.963
Dot,858,17,27,62.963
Dot,5352,15,24,62.5
Dot,4492,15,24,62.5
Dot,5306,15,24,62.5
Dot,4768,15,24,62.5
Dot,5380,15,24,62.5
Dot,4540,15,24,62.5
Dot,5481,15,24,62.5
Dot,4447,15,24,62.5
Dot,4856,15,24,62.5
Dot,5387,15,24,62.5
Dot,4760,15,24,62.5
Dot,4511,15,24,62.5
Dot,5569,15,24,62.5
Dot,4732,15,24,62.5
Dot,4892,15,24,62.5
Dot,4455,15,24,62.5
Dot,4792,15,24,62.5
Dot,5236,15,24,62.5
Dot,5275,15,24,62.5
Dot,5174,15,24,62.5
Dot,4729,15,24,62.5
Dot,5091,15,24,62.5
Dot,4514,15,24,62.5
Dot,5025,15,24,62.5
Dot,4517,15,24,62.5
Dot,5541,15,24,62.5
Dot,5140,15,24,62.5
Dot,5508,15,24,62.5
Dot,4612,15,24,62.5
Dot,4578,15,24,62.5
Dot,4561,15,24,62.5
Dot,4912,15,24,62.5
Dot,5502,15,24,62.5
Dot,5293,15,24,62.5
Dot,5310,15,24,62.5
Dot,5195,15,24,62.5
Dot,5155,15,24,62.5
Dot,5312,15,24,62.5
Dot,4939,15,24,62.5
Dot,4616,15,24,62.5
Dot,4707,15,24,62.5
Dot,4711,15,24,62.5
Dot,4805,15,24,62.5
Dot,4185,18,29,62.068999999999996
Dot,3730,18,29,62.068999999999996
Dot,3668,18,29,62.068999999999996
Dot,2986,18,29,62.068999999999996
Dot,5084,13,21,61.9048
Dot,586,14,23,60.8696
Dot,348,14,23,60.8696
Dot,339,14,23,60.8696
Dot,124,14,23,60.8696
Dot,1882,17,28,60.7143
Dot,2288,17,28,60.7143
Dot,1978,17,28,60.7143
Dot,2465,17,28,60.7143
Dot,2393,17,28,60.7143
Dot,1563,17,28,60.7143
Dot,1406,17,28,60.7143
Dot,1686,17,28,60.7143
Dot,1720,17,28,60.7143
Dot,2089,17,28,60.7143
Dot,2578,17,28,60.7143
Dot,2764,17,28,60.7143
Dot,1099,17,28,60.7143
Dot,1576,17,28,60.7143
Dot,2080,17,28,60.7143
Dot,2730,17,28,60.7143
Dot,2193,17,28,60.7143
Dot,1408,17,28,60.7143
Dot,1783,17,28,60.7143
Dot,2725,17,28,60.7143
Dot,2850,17,28,60.7143
Dot,2430,17,28,60.7143
Dot,5239,12,20,60.0
Dot,5192,15,25,60.0
Dot,5117,15,25,60.0
Dot,4453,15,25,60.0
Dot,4997,15,25,60.0
Dot,5371,15,25,60.0
Dot,5384,12,20,60.0
Dot,4592,15,25,60.0
Dot,4773,15,25,60.0
Dot,4550,15,25,60.0
Dot,4830,15,25,60.0
Dot,4922,15,25,60.0
Dot,5063,15,25,60.0
Dot,4632,15,25,60.0
Dot,4721,15,25,60.0
Dot,4716,12,20,60.0
Dot,4867,15,25,60.0
Dot,4697,15,25,60.0
Dot,984,16,27,59.2593
Dot,657,16,27,59.2593
Dot,970,16,27,59.2593
Dot,1046,16,27,59.2593
Dot,915,16,27,59.2593
Dot,501,16,27,59.2593
Dot,816,16,27,59.2593
Dot,796,16,27,59.2593
Dot,491,16,27,59.2593
Dot,1054,16,27,59.2593
Dot,867,16,27,59.2593
Dot,173,16,27,59.2593
Dot,995,16,27,59.2593
Dot,767,16,27,59.2593
Dot,740,16,27,59.2593
Dot,458,16,27,59.2593
Dot,439,16,27,59.2593
Dot,930,16,27,59.2593
Dot,309,16,27,59.2593
Dot,292,16,27,59.2593
Dot,649,16,27,59.2593
Dot,625,16,27,59.2593
Dot,451,16,27,59.2593
Dot,373,16,27,59.2593
Dot,57,16,27,59.2593
Dot,435,16,27,59.2593
Dot,220,16,27,59.2593
Dot,289,16,27,59.2593
Dot,141,16,27,59.2593
Dot,890,16,27,59.2593
Dot,4398,17,29,58.6207
Dot,3274,17,29,58.6207
Dot,4074,17,29,58.6207
Dot,4252,17,29,58.6207
Dot,3043,17,29,58.6207
Dot,3963,17,29,58.6207
Dot,4048,17,29,58.6207
Dot,3494,17,29,58.6207
Dot,3205,17,29,58.6207
Dot,3292,17,29,58.6207
Dot,3277,17,29,58.6207
Dot,4377,17,29,58.6207
Dot,3802,17,29,58.6207
Dot,4752,14,24,58.3333
Dot,5381,14,24,58.3333
Dot,5295,14,24,58.3333
Dot,5288,14,24,58.3333
Dot,5501,14,24,58.3333
Dot,4783,14,24,58.3333
Dot,5168,14,24,58.3333
Dot,5040,14,24,58.3333
Dot,5171,14,24,58.3333
Dot,4490,14,24,58.3333
Dot,2275,14,24,58.3333
Dot,5085,14,24,58.3333
Dot,4977,14,24,58.3333
Dot,5554,14,24,58.3333
Dot,5141,14,24,58.3333
Dot,4881,14,24,58.3333
Dot,2824,14,24,58.3333
Dot,4735,14,24,58.3333
Dot,1650,14,24,58.3333
Dot,4967,14,24,58.3333
Dot,5366,14,24,58.3333
Dot,1687,14,24,58.3333
Dot,5547,14,24,58.3333
Dot,5276,14,24,58.3333
Dot,4873,14,24,58.3333
Dot,4614,14,24,58.3333
Dot,4471,14,24,58.3333
Dot,5323,14,24,58.3333
Dot,5296,14,24,58.3333
Dot,4696,14,24,58.3333
Dot,5525,14,24,58.3333
Dot,5176,14,24,58.3333
Dot,5233,14,24,58.3333
Dot,5266,14,24,58.3333
Dot,4478,14,24,58.3333
Dot,4980,14,24,58.3333
Dot,4926,14,24,58.3333
Dot,5345,14,24,58.3333
Dot,5451,14,24,58.3333
Dot,4575,14,24,58.3333
Dot,5438,14,24,58.3333
Dot,4906,14,24,58.3333
Dot,4750,14,24,58.3333
Dot,2752,15,26,57.6923
Dot,832,15,26,57.6923
Dot,1449,16,28,57.1429
Dot,1602,16,28,57.1429
Dot,1454,16,28,57.1429
Dot,2586,16,28,57.1429
Dot,4853,12,21,57.1429
Dot,2517,16,28,57.1429
Dot,1633,16,28,57.1429
Dot,2020,16,28,57.1429
Dot,2142,16,28,57.1429
Dot,1874,16,28,57.1429
Dot,1404,16,28,57.1429
Dot,2475,16,28,57.1429
Dot,1588,16,28,57.1429
Dot,1815,16,28,57.1429
Dot,1566,16,28,57.1429
Dot,2073,16,28,57.1429
Dot,1696,16,28,57.1429
Dot,2446,16,28,57.1429
Dot,2012,16,28,57.1429
Dot,4583,12,21,57.1429
Dot,2784,16,28,57.1429
Dot,2600,16,28,57.1429
Dot,1398,16,28,57.1429
Dot,2542,16,28,57.1429
Dot,1328,16,28,57.1429
Dot,2252,16,28,57.1429
Dot,1962,16,28,57.1429
Dot,1495,16,28,57.1429
Dot,2245,16,28,57.1429
Dot,252,13,23,56.5217
Dot,539,13,23,56.5217
Dot,3867,14,25,56.0
Dot,5519,14,25,56.0
Dot,4811,14,25,56.0
Dot,4796,14,25,56.0
Dot,4698,14,25,56.0
Dot,4991,14,25,56.0
Dot,5327,14,25,56.0
Dot,5044,14,25,56.0
Dot,4480,14,25,56.0
Dot,5460,14,25,56.0
Dot,4826,14,25,56.0
Dot,5110,14,25,56.0
Dot,26,15,27,55.5556
Dot,10,15,27,55.5556
Dot,808,15,27,55.5556
Dot,447,15,27,55.5556
Dot,580,15,27,55.5556
Dot,652,15,27,55.5556
Dot,279,15,27,55.5556
Dot,954,15,27,55.5556
Dot,823,15,27,55.5556
Dot,452,15,27,55.5556
Dot,200,15,27,55.5556
Dot,839,15,27,55.5556
Dot,97,15,27,55.5556
Dot,822,15,27,55.5556
Dot,79,15,27,55.5556
Dot,352,15,27,55.5556
Dot,266,15,27,55.5556
Dot,147,15,27,55.5556
Dot,805,15,27,55.5556
Dot,318,15,27,55.5556
Dot,25,15,27,55.5556
Dot,807,15,27,55.5556
Dot,58,15,27,55.5556
Dot,567,15,27,55.5556
Dot,1049,15,27,55.5556
Dot,416,15,27,55.5556
Dot,2429,15,27,55.5556
Dot,1076,15,27,55.5556
Dot,212,15,27,55.5556
Dot,814,15,27,55.5556
Dot,1058,15,27,55.5556
Dot,998,15,27,55.5556
Dot,985,15,27,55.5556
Dot,406,15,27,55.5556
Dot,383,15,27,55.5556
Dot,684,15,27,55.5556
Dot,298,15,27,55.5556
Dot,885,15,27,55.5556
Dot,419,15,27,55.5556
Dot,2995,16,29,55.1724
Dot,3890,16,29,55.1724
Dot,3615,16,29,55.1724
Dot,4126,16,29,55.1724
Dot,3659,16,29,55.1724
Dot,3380,16,29,55.1724
Dot,4394,16,29,55.1724
Dot,3003,16,29,55.1724
Dot,4051,16,29,55.1724
Dot,3554,16,29,55.1724
Dot,3990,16,29,55.1724
Dot,3471,16,29,55.1724
Dot,3444,16,29,55.1724
Dot,3344,16,29,55.1724
Dot,2970,16,29,55.1724
Dot,3079,16,29,55.1724
Dot,3339,16,29,55.1724
Dot,3850,16,29,55.1724
Dot,3466,16,29,55.1724
Dot,4209,16,29,55.1724
Dot,3895,16,29,55.1724
Dot,4212,16,29,55.1724
Dot,4363,16,29,55.1724
Dot,3653,16,29,55.1724
Dot,2911,16,29,55.1724
Dot,3308,16,29,55.1724
Dot,2915,16,29,55.1724
Dot,3697,16,29,55.1724
Dot,4022,16,29,55.1724
Dot,3088,16,29,55.1724
Dot,3354,16,29,55.1724
Dot,3110,16,29,55.1724
Dot,3008,16,29,55.1724
Dot,4018,16,29,55.1724
Dot,3481,16,29,55.1724
Dot,3415,16,29,55.1724
Dot,5305,11,20,55.0
Dot,354,13,24,54.1667
Dot,4661,13,24,54.1667
Dot,5300,13,24,54.1667
Dot,5391,13,24,54.1667
Dot,5082,13,24,54.1667
Dot,4485,13,24,54.1667
Dot,5490,13,24,54.1667
Dot,4710,13,24,54.1667
Dot,4764,13,24,54.1667
Dot,4667,13,24,54.1667
Dot,5349,13,24,54.1667
